Date,Year,Month,Hour,Rhr,Ihr,Soil,ET0,ET0rain,ET Tech->,Ihrschedule
4/9/2012 7:00,2012,4,7,0,0,sandy loam,0.015875,0.01,,0
4/9/2012 8:00,2012,4,8,0,0,sandy loam,0.015875,0.029,,0
4/9/2012 9:00,2012,4,9,0,0,sandy loam,0.015875,0.045,,0
4/9/2012 10:00,2012,4,10,0,0,sandy loam,0.015875,0.039,,0
4/9/2012 11:00,2012,4,11,0,0,sandy loam,0.015875,0.062,,0
4/9/2012 12:00,2012,4,12,0,0,sandy loam,0.015875,0.058,,0
4/9/2012 13:00,2012,4,13,0,0,sandy loam,0.015875,0.053,,0
4/9/2012 14:00,2012,4,14,0,0,sandy loam,0.015875,0.055,,0
4/9/2012 15:00,2012,4,15,0,0,sandy loam,0.015875,0.051,,0
4/9/2012 16:00,2012,4,16,0,0,sandy loam,0.015875,0.039,,0
4/9/2012 17:00,2012,4,17,0,0,sandy loam,0.015875,0.024,,0
4/9/2012 18:00,2012,4,18,0,0,sandy loam,0.015875,0.011,,0
4/9/2012 19:00,2012,4,19,0,0,sandy loam,0.015875,0.004,,0
4/9/2012 20:00,2012,4,20,0,0,sandy loam,0.015875,0,,0
4/9/2012 21:00,2012,4,21,0,0,sandy loam,0.015875,0,,0
4/9/2012 22:00,2012,4,22,0,0,sandy loam,0.015875,0,,0
4/9/2012 23:00,2012,4,23,0,0,sandy loam,0.015875,0,,0
4/10/2012 0:00,2012,4,0,0,0,sandy loam,0.015875,0,,0
4/10/2012 1:00,2012,4,1,0,0,sandy loam,0.015875,0,,0
4/10/2012 2:00,2012,4,2,0,0,sandy loam,0.015875,0,,0
4/10/2012 3:00,2012,4,3,0,0,sandy loam,0.015875,0,,0
4/10/2012 4:00,2012,4,4,0,0,sandy loam,0.015875,0,,0
4/10/2012 5:00,2012,4,5,0,0,sandy loam,0.015875,0,,0
4/10/2012 6:00,2012,4,6,0,0,sandy loam,0.015875,0.001,,0
4/10/2012 7:00,2012,4,7,0,0,sandy loam,0.015875,0.011,,0
4/10/2012 8:00,2012,4,8,0,0,sandy loam,0.015875,0.027,,0
4/10/2012 9:00,2012,4,9,0,0,sandy loam,0.015875,0.045,,0
4/10/2012 10:00,2012,4,10,0,0,sandy loam,0.015875,0.03,,0
4/10/2012 11:00,2012,4,11,0,0,sandy loam,0.015875,0.033,,0
4/10/2012 12:00,2012,4,12,0,0,sandy loam,0.015875,0.058,,0
4/10/2012 13:00,2012,4,13,0,0,sandy loam,0.015875,0.068,,0
4/10/2012 14:00,2012,4,14,0,0,sandy loam,0.015875,0.063,,0
4/10/2012 15:00,2012,4,15,0,0,sandy loam,0.015875,0.051,,0
4/10/2012 16:00,2012,4,16,0,0,sandy loam,0.015875,0.042,,0
4/10/2012 17:00,2012,4,17,0,0,sandy loam,0.015875,0.028,,0
4/10/2012 18:00,2012,4,18,0,0,sandy loam,0.015875,0.012,,0
4/10/2012 19:00,2012,4,19,0,0,sandy loam,0.015875,0.005,,0
4/10/2012 20:00,2012,4,20,0,0,sandy loam,0.015875,0,,0
4/10/2012 21:00,2012,4,21,0,0,sandy loam,0.015875,0,,0
4/10/2012 22:00,2012,4,22,0,0,sandy loam,0.015875,0,,0
4/10/2012 23:00,2012,4,23,0,0,sandy loam,0.015875,0,,0
4/11/2012 0:00,2012,4,0,0,0,sandy loam,0.013758333,0,,0
4/11/2012 1:00,2012,4,1,0,0,sandy loam,0.013758333,0,,0
4/11/2012 2:00,2012,4,2,0,0,sandy loam,0.013758333,0,,0
4/11/2012 3:00,2012,4,3,0,0,sandy loam,0.013758333,0,,0
4/11/2012 4:00,2012,4,4,0,0,sandy loam,0.013758333,0,,0
4/11/2012 5:00,2012,4,5,0,0,sandy loam,0.013758333,0,,0
4/11/2012 6:00,2012,4,6,0,0,sandy loam,0.013758333,0.001,,0
4/11/2012 7:00,2012,4,7,0,0,sandy loam,0.013758333,0.011,,0
4/11/2012 8:00,2012,4,8,0,0,sandy loam,0.013758333,0.028,,0
4/11/2012 9:00,2012,4,9,0,0,sandy loam,0.013758333,0.037,,0
4/11/2012 10:00,2012,4,10,0,0,sandy loam,0.013758333,0.054,,0
4/11/2012 11:00,2012,4,11,0,0,sandy loam,0.013758333,0.04,,0
4/11/2012 12:00,2012,4,12,0,0,sandy loam,0.013758333,0.06,,0
4/11/2012 13:00,2012,4,13,0,0,sandy loam,0.013758333,0.041,,0
4/11/2012 14:00,2012,4,14,0.0508,0,sandy loam,0.013758333,0.048,,0
4/11/2012 15:00,2012,4,15,0,0,sandy loam,0.013758333,0.022,,0
4/11/2012 16:00,2012,4,16,0.0508,0,sandy loam,0.013758333,0.018,,0
4/11/2012 17:00,2012,4,17,0,0,sandy loam,0.013758333,0.017,,0
4/11/2012 18:00,2012,4,18,0,0,sandy loam,0.013758333,0.007,,0
4/11/2012 19:00,2012,4,19,0,0,sandy loam,0.013758333,0.008,,0
4/11/2012 20:00,2012,4,20,0,0,sandy loam,0.013758333,0.005,,0
4/11/2012 21:00,2012,4,21,0,0,sandy loam,0.013758333,0.003,,0
4/11/2012 22:00,2012,4,22,0,0,sandy loam,0.013758333,0.001,,0
4/11/2012 23:00,2012,4,23,0,0,sandy loam,0.013758333,0.001,,0
4/12/2012 0:00,2012,4,0,0,1.95,sandy loam,0.01905,0.001,,0
4/12/2012 1:00,2012,4,1,0,0,sandy loam,0.01905,0.001,,0
4/12/2012 2:00,2012,4,2,0,0,sandy loam,0.01905,0.001,,0
4/12/2012 3:00,2012,4,3,0,0,sandy loam,0.01905,0.001,,0
4/12/2012 4:00,2012,4,4,0,0,sandy loam,0.01905,0.001,,0
4/12/2012 5:00,2012,4,5,0,0,sandy loam,0.01905,0.001,,1
4/12/2012 6:00,2012,4,6,0,0,sandy loam,0.01905,0.002,,0
4/12/2012 7:00,2012,4,7,0,0,sandy loam,0.01905,0.01,,0
4/12/2012 8:00,2012,4,8,0,0,sandy loam,0.01905,0.025,,0
4/12/2012 9:00,2012,4,9,0,0,sandy loam,0.01905,0.041,,0
4/12/2012 10:00,2012,4,10,0,0,sandy loam,0.01905,0.056,,0
4/12/2012 11:00,2012,4,11,0,0,sandy loam,0.01905,0.066,,0
4/12/2012 12:00,2012,4,12,0,0,sandy loam,0.01905,0.071,,0
4/12/2012 13:00,2012,4,13,0,0,sandy loam,0.01905,0.071,,0
4/12/2012 14:00,2012,4,14,0,0,sandy loam,0.01905,0.064,,0
4/12/2012 15:00,2012,4,15,0,0,sandy loam,0.01905,0.047,,0
4/12/2012 16:00,2012,4,16,0,0,sandy loam,0.01905,0.037,,0
4/12/2012 17:00,2012,4,17,0,0,sandy loam,0.01905,0.028,,0
4/12/2012 18:00,2012,4,18,0,0,sandy loam,0.01905,0.011,,0
4/12/2012 19:00,2012,4,19,0,0,sandy loam,0.01905,0.009,,0
4/12/2012 20:00,2012,4,20,0,0,sandy loam,0.01905,0.006,,0
4/12/2012 21:00,2012,4,21,0,0,sandy loam,0.01905,0.004,,0
4/12/2012 22:00,2012,4,22,0,0,sandy loam,0.01905,0.002,,0
4/12/2012 23:00,2012,4,23,0,0,sandy loam,0.01905,0.001,,0
4/13/2012 0:00,2012,4,0,0,0,sandy loam,0.0127,0,,0
4/13/2012 1:00,2012,4,1,0,0,sandy loam,0.0127,0,,0
4/13/2012 2:00,2012,4,2,0,0,sandy loam,0.0127,0,,0
4/13/2012 3:00,2012,4,3,0,0,sandy loam,0.0127,0,,0
4/13/2012 4:00,2012,4,4,0,0,sandy loam,0.0127,0,,0
4/13/2012 5:00,2012,4,5,0,0,sandy loam,0.0127,0,,0
4/13/2012 6:00,2012,4,6,0,0,sandy loam,0.0127,0.002,,0
4/13/2012 7:00,2012,4,7,0,0,sandy loam,0.0127,0.011,,0
4/13/2012 8:00,2012,4,8,0,0,sandy loam,0.0127,0.029,,0
4/13/2012 9:00,2012,4,9,0,0,sandy loam,0.0127,0.044,,0
4/13/2012 10:00,2012,4,10,0,0,sandy loam,0.0127,0.053,,0
4/13/2012 11:00,2012,4,11,0,0,sandy loam,0.0127,0.053,,0
4/13/2012 12:00,2012,4,12,0,0,sandy loam,0.0127,0.031,,0
4/13/2012 13:00,2012,4,13,0,0,sandy loam,0.0127,0.04,,0
4/13/2012 14:00,2012,4,14,0,0,sandy loam,0.0127,0.027,,0
4/13/2012 15:00,2012,4,15,1.0922,0,sandy loam,0.0127,0.007,,0
4/13/2012 16:00,2012,4,16,0.0762,0,sandy loam,0.0127,0.005,,0
4/13/2012 17:00,2012,4,17,0,0,sandy loam,0.0127,0.007,,0
4/13/2012 18:00,2012,4,18,0,0,sandy loam,0.0127,0.003,,0
4/13/2012 19:00,2012,4,19,0,0,sandy loam,0.0127,0.001,,0
4/13/2012 20:00,2012,4,20,0,0,sandy loam,0.0127,0.001,,0
4/13/2012 21:00,2012,4,21,0,0,sandy loam,0.0127,0.001,,0
4/13/2012 22:00,2012,4,22,0,0,sandy loam,0.0127,0,,0
4/13/2012 23:00,2012,4,23,0,0,sandy loam,0.0127,0,,0
4/14/2012 0:00,2012,4,0,0,0,sandy loam,0.010583333,0,,0
4/14/2012 1:00,2012,4,1,0,0,sandy loam,0.010583333,0.002,,0
4/14/2012 2:00,2012,4,2,0,0,sandy loam,0.010583333,0.001,,0
4/14/2012 3:00,2012,4,3,0,0,sandy loam,0.010583333,0.002,,0
4/14/2012 4:00,2012,4,4,0,0,sandy loam,0.010583333,0.002,,0
4/14/2012 5:00,2012,4,5,0,0,sandy loam,0.010583333,0.002,,0
4/14/2012 6:00,2012,4,6,0,0,sandy loam,0.010583333,0.002,,0
4/14/2012 7:00,2012,4,7,0,0,sandy loam,0.010583333,0.012,,0
4/14/2012 8:00,2012,4,8,0.0254,0,sandy loam,0.010583333,0.019,,0
4/14/2012 9:00,2012,4,9,0.4572,0,sandy loam,0.010583333,0.005,,0
4/14/2012 10:00,2012,4,10,0.0508,0,sandy loam,0.010583333,0.012,,0
4/14/2012 11:00,2012,4,11,0,0,sandy loam,0.010583333,0.011,,0
4/14/2012 12:00,2012,4,12,0.0254,0,sandy loam,0.010583333,0.018,,0
4/14/2012 13:00,2012,4,13,0,0,sandy loam,0.010583333,0.038,,0
4/14/2012 14:00,2012,4,14,0,0,sandy loam,0.010583333,0.031,,0
4/14/2012 15:00,2012,4,15,0,0,sandy loam,0.010583333,0.025,,0
4/14/2012 16:00,2012,4,16,0,0,sandy loam,0.010583333,0.022,,0
4/14/2012 17:00,2012,4,17,0,0,sandy loam,0.010583333,0.021,,0
4/14/2012 18:00,2012,4,18,0,0,sandy loam,0.010583333,0.012,,0
4/14/2012 19:00,2012,4,19,0,0,sandy loam,0.010583333,0.01,,0
4/14/2012 20:00,2012,4,20,0,0,sandy loam,0.010583333,0.009,,0
4/14/2012 21:00,2012,4,21,0,0,sandy loam,0.010583333,0.01,,0
4/14/2012 22:00,2012,4,22,0,0,sandy loam,0.010583333,0.009,,0
4/14/2012 23:00,2012,4,23,0,0,sandy loam,0.010583333,0.008,,0
4/15/2012 0:00,2012,4,0,0,2.01,sandy loam,0.015875,0.007,,0
4/15/2012 1:00,2012,4,1,0,0,sandy loam,0.015875,0.006,,0
4/15/2012 2:00,2012,4,2,0,0,sandy loam,0.015875,0.005,,0
4/15/2012 3:00,2012,4,3,0,0,sandy loam,0.015875,0.006,,0
4/15/2012 4:00,2012,4,4,0,0,sandy loam,0.015875,0.006,,0
4/15/2012 5:00,2012,4,5,0,0,sandy loam,0.015875,0.004,,1
4/15/2012 6:00,2012,4,6,0,0,sandy loam,0.015875,0.005,,0
4/15/2012 7:00,2012,4,7,0,0,sandy loam,0.015875,0.019,,0
4/15/2012 8:00,2012,4,8,0,0,sandy loam,0.015875,0.035,,0
4/15/2012 9:00,2012,4,9,0,0,sandy loam,0.015875,0.045,,0
4/15/2012 10:00,2012,4,10,0,0,sandy loam,0.015875,0.04,,0
4/15/2012 11:00,2012,4,11,0,0,sandy loam,0.015875,0.048,,0
4/15/2012 12:00,2012,4,12,0,0,sandy loam,0.015875,0.039,,0
4/15/2012 13:00,2012,4,13,0,0,sandy loam,0.015875,0.035,,0
4/15/2012 14:00,2012,4,14,0,0,sandy loam,0.015875,0.04,,0
4/15/2012 15:00,2012,4,15,0,0,sandy loam,0.015875,0.046,,0
4/15/2012 16:00,2012,4,16,0,0,sandy loam,0.015875,0.042,,0
4/15/2012 17:00,2012,4,17,0,0,sandy loam,0.015875,0.022,,0
4/15/2012 18:00,2012,4,18,0,0,sandy loam,0.015875,0.012,,0
4/15/2012 19:00,2012,4,19,0,0,sandy loam,0.015875,0.008,,0
4/15/2012 20:00,2012,4,20,0,0,sandy loam,0.015875,0.008,,0
4/15/2012 21:00,2012,4,21,0,0,sandy loam,0.015875,0.009,,0
4/15/2012 22:00,2012,4,22,0,0,sandy loam,0.015875,0.009,,0
4/15/2012 23:00,2012,4,23,0,0,sandy loam,0.015875,0.009,,0
4/16/2012 0:00,2012,4,0,0,0,sandy loam,0.01905,0.011,,0
4/16/2012 1:00,2012,4,1,0,0,sandy loam,0.01905,0.007,,0
4/16/2012 2:00,2012,4,2,0,0,sandy loam,0.01905,0.005,,0
4/16/2012 3:00,2012,4,3,0,0,sandy loam,0.01905,0.004,,0
4/16/2012 4:00,2012,4,4,0,0,sandy loam,0.01905,0.006,,0
4/16/2012 5:00,2012,4,5,0,0,sandy loam,0.01905,0.007,,0
4/16/2012 6:00,2012,4,6,0,0,sandy loam,0.01905,0.011,,0
4/16/2012 7:00,2012,4,7,0,0,sandy loam,0.01905,0.017,,0
4/16/2012 8:00,2012,4,8,0,0,sandy loam,0.01905,0.02,,0
4/16/2012 9:00,2012,4,9,0,0,sandy loam,0.01905,0.044,,0
4/16/2012 10:00,2012,4,10,0,0,sandy loam,0.01905,0.059,,0
4/16/2012 11:00,2012,4,11,0,0,sandy loam,0.01905,0.067,,0
4/16/2012 12:00,2012,4,12,0,0,sandy loam,0.01905,0.066,,0
4/16/2012 13:00,2012,4,13,0,0,sandy loam,0.01905,0.067,,0
4/16/2012 14:00,2012,4,14,0,0,sandy loam,0.01905,0.06,,0
4/16/2012 15:00,2012,4,15,0,0,sandy loam,0.01905,0.045,,0
4/16/2012 16:00,2012,4,16,0,0,sandy loam,0.01905,0.035,,0
4/16/2012 17:00,2012,4,17,0,0,sandy loam,0.01905,0.026,,0
4/16/2012 18:00,2012,4,18,0,0,sandy loam,0.01905,0.012,,0
4/16/2012 19:00,2012,4,19,0,0,sandy loam,0.01905,0.007,,0
4/16/2012 20:00,2012,4,20,0,0,sandy loam,0.01905,0.007,,0
4/16/2012 21:00,2012,4,21,0,0,sandy loam,0.01905,0.008,,0
4/16/2012 22:00,2012,4,22,0,0,sandy loam,0.01905,0.009,,0
4/16/2012 23:00,2012,4,23,0,0,sandy loam,0.01905,0.01,,0
4/17/2012 0:00,2012,4,0,0,0,sandy loam,0.017991667,0.008,,0
4/17/2012 1:00,2012,4,1,0,0,sandy loam,0.017991667,0.004,,0
4/17/2012 2:00,2012,4,2,0,0,sandy loam,0.017991667,0.002,,0
4/17/2012 3:00,2012,4,3,0,0,sandy loam,0.017991667,0.001,,0
4/17/2012 4:00,2012,4,4,0,0,sandy loam,0.017991667,0,,0
4/17/2012 5:00,2012,4,5,0,0,sandy loam,0.017991667,0,,0
4/17/2012 6:00,2012,4,6,0,0,sandy loam,0.017991667,0.003,,0
4/17/2012 7:00,2012,4,7,0,0,sandy loam,0.017991667,0.011,,0
4/17/2012 8:00,2012,4,8,0,0,sandy loam,0.017991667,0.035,,0
4/17/2012 9:00,2012,4,9,0,0,sandy loam,0.017991667,0.047,,0
4/17/2012 10:00,2012,4,10,0,0,sandy loam,0.017991667,0.061,,0
4/17/2012 11:00,2012,4,11,0,0,sandy loam,0.017991667,0.061,,0
4/17/2012 12:00,2012,4,12,0,0,sandy loam,0.017991667,0.066,,0
4/17/2012 13:00,2012,4,13,0,0,sandy loam,0.017991667,0.056,,0
4/17/2012 14:00,2012,4,14,0,0,sandy loam,0.017991667,0.048,,0
4/17/2012 15:00,2012,4,15,0,0,sandy loam,0.017991667,0.043,,0
4/17/2012 16:00,2012,4,16,0,0,sandy loam,0.017991667,0.037,,0
4/17/2012 17:00,2012,4,17,0,0,sandy loam,0.017991667,0.025,,0
4/17/2012 18:00,2012,4,18,0,0,sandy loam,0.017991667,0.011,,0
4/17/2012 19:00,2012,4,19,0,0,sandy loam,0.017991667,0.007,,0
4/17/2012 20:00,2012,4,20,0,0,sandy loam,0.017991667,0.003,,0
4/17/2012 21:00,2012,4,21,0,0,sandy loam,0.017991667,0.003,,0
4/17/2012 22:00,2012,4,22,0,0,sandy loam,0.017991667,0.004,,0
4/17/2012 23:00,2012,4,23,0,0,sandy loam,0.017991667,0.004,,0
4/18/2012 0:00,2012,4,0,0,0,sandy loam,0.016933333,0.006,,0
4/18/2012 1:00,2012,4,1,0,0,sandy loam,0.016933333,0.007,,0
4/18/2012 2:00,2012,4,2,0,0,sandy loam,0.016933333,0.006,,0
4/18/2012 3:00,2012,4,3,0,0,sandy loam,0.016933333,0.006,,0
4/18/2012 4:00,2012,4,4,0,0,sandy loam,0.016933333,0.003,,0
4/18/2012 5:00,2012,4,5,0,0,sandy loam,0.016933333,0.002,,0
4/18/2012 6:00,2012,4,6,0,0,sandy loam,0.016933333,0.003,,0
4/18/2012 7:00,2012,4,7,0,0,sandy loam,0.016933333,0.014,,0
4/18/2012 8:00,2012,4,8,0,0,sandy loam,0.016933333,0.03,,0
4/18/2012 9:00,2012,4,9,0,0,sandy loam,0.016933333,0.035,,0
4/18/2012 10:00,2012,4,10,0,0,sandy loam,0.016933333,0.051,,0
4/18/2012 11:00,2012,4,11,0,0,sandy loam,0.016933333,0.058,,0
4/18/2012 12:00,2012,4,12,0,0,sandy loam,0.016933333,0.049,,0
4/18/2012 13:00,2012,4,13,0,0,sandy loam,0.016933333,0.058,,0
4/18/2012 14:00,2012,4,14,0,0,sandy loam,0.016933333,0.045,,0
4/18/2012 15:00,2012,4,15,0,0,sandy loam,0.016933333,0.047,,0
4/18/2012 16:00,2012,4,16,0,0,sandy loam,0.016933333,0.035,,0
4/18/2012 17:00,2012,4,17,0,0,sandy loam,0.016933333,0.019,,0
4/18/2012 18:00,2012,4,18,0,0,sandy loam,0.016933333,0.01,,0
4/18/2012 19:00,2012,4,19,0,0,sandy loam,0.016933333,0.003,,0
4/18/2012 20:00,2012,4,20,0,0,sandy loam,0.016933333,0.001,,0
4/18/2012 21:00,2012,4,21,0,0,sandy loam,0.016933333,0,,0
4/18/2012 22:00,2012,4,22,0,0,sandy loam,0.016933333,0,,0
4/18/2012 23:00,2012,4,23,0,0,sandy loam,0.016933333,0,,0
4/19/2012 0:00,2012,4,0,0,1.85,sandy loam,0.0127,0,,0
4/19/2012 1:00,2012,4,1,0,0,sandy loam,0.0127,0,,0
4/19/2012 2:00,2012,4,2,0,0,sandy loam,0.0127,0,,0
4/19/2012 3:00,2012,4,3,0,0,sandy loam,0.0127,0,,0
4/19/2012 4:00,2012,4,4,0,0,sandy loam,0.0127,0,,0
4/19/2012 5:00,2012,4,5,0,0,sandy loam,0.0127,0,,1
4/19/2012 6:00,2012,4,6,0,0,sandy loam,0.0127,0.002,,0
4/19/2012 7:00,2012,4,7,0,0,sandy loam,0.0127,0.007,,0
4/19/2012 8:00,2012,4,8,0,0,sandy loam,0.0127,0.029,,0
4/19/2012 9:00,2012,4,9,0,0,sandy loam,0.0127,0.033,,0
4/19/2012 10:00,2012,4,10,0,0,sandy loam,0.0127,0.052,,0
4/19/2012 11:00,2012,4,11,0,0,sandy loam,0.0127,0.04,,0
4/19/2012 12:00,2012,4,12,0,0,sandy loam,0.0127,0.059,,0
4/19/2012 13:00,2012,4,13,0,0,sandy loam,0.0127,0.048,,0
4/19/2012 14:00,2012,4,14,0.1016,0,sandy loam,0.0127,0.019,,0
4/19/2012 15:00,2012,4,15,0.9144,0,sandy loam,0.0127,0.003,,0
4/19/2012 16:00,2012,4,16,0.127,0,sandy loam,0.0127,0.002,,0
4/19/2012 17:00,2012,4,17,0,0,sandy loam,0.0127,0.001,,0
4/19/2012 18:00,2012,4,18,0.0508,0,sandy loam,0.0127,0.001,,0
4/19/2012 19:00,2012,4,19,0.0254,0,sandy loam,0.0127,0,,0
4/19/2012 20:00,2012,4,20,0,0,sandy loam,0.0127,0,,0
4/19/2012 21:00,2012,4,21,0,0,sandy loam,0.0127,0,,0
4/19/2012 22:00,2012,4,22,0,0,sandy loam,0.0127,0,,0
4/19/2012 23:00,2012,4,23,0,0,sandy loam,0.0127,0,,0
4/20/2012 0:00,2012,4,0,0,0,sandy loam,0.014816667,0,,0
4/20/2012 1:00,2012,4,1,0,0,sandy loam,0.014816667,0,,0
4/20/2012 2:00,2012,4,2,0,0,sandy loam,0.014816667,0,,0
4/20/2012 3:00,2012,4,3,0,0,sandy loam,0.014816667,0,,0
4/20/2012 4:00,2012,4,4,0,0,sandy loam,0.014816667,0,,0
4/20/2012 5:00,2012,4,5,0,0,sandy loam,0.014816667,0,,0
4/20/2012 6:00,2012,4,6,0,0,sandy loam,0.014816667,0.002,,0
4/20/2012 7:00,2012,4,7,0,0,sandy loam,0.014816667,0.011,,0
4/20/2012 8:00,2012,4,8,0,0,sandy loam,0.014816667,0.028,,0
4/20/2012 9:00,2012,4,9,0,0,sandy loam,0.014816667,0.031,,0
4/20/2012 10:00,2012,4,10,0,0,sandy loam,0.014816667,0.028,,0
4/20/2012 11:00,2012,4,11,0,0,sandy loam,0.014816667,0.062,,0
4/20/2012 12:00,2012,4,12,0,0,sandy loam,0.014816667,0.033,,0
4/20/2012 13:00,2012,4,13,0,0,sandy loam,0.014816667,0.037,,0
4/20/2012 14:00,2012,4,14,0,0,sandy loam,0.014816667,0.045,,0
4/20/2012 15:00,2012,4,15,0,0,sandy loam,0.014816667,0.039,,0
4/20/2012 16:00,2012,4,16,0,0,sandy loam,0.014816667,0.032,,0
4/20/2012 17:00,2012,4,17,0,0,sandy loam,0.014816667,0.02,,0
4/20/2012 18:00,2012,4,18,0,0,sandy loam,0.014816667,0.007,,0
4/20/2012 19:00,2012,4,19,0,0,sandy loam,0.014816667,0.004,,0
4/20/2012 20:00,2012,4,20,0,0,sandy loam,0.014816667,0.002,,0
4/20/2012 21:00,2012,4,21,0,0,sandy loam,0.014816667,0,,0
4/20/2012 22:00,2012,4,22,0,0,sandy loam,0.014816667,0,,0
4/20/2012 23:00,2012,4,23,0,0,sandy loam,0.014816667,0,,0
4/21/2012 0:00,2012,4,0,0,0,sandy loam,0.00635,0.002,,0
4/21/2012 1:00,2012,4,1,0.0254,0,sandy loam,0.00635,0.003,,0
4/21/2012 2:00,2012,4,2,0.127,0,sandy loam,0.00635,0.001,,0
4/21/2012 3:00,2012,4,3,3.9878,0,sandy loam,0.00635,0,,0
4/21/2012 4:00,2012,4,4,2.8956,0,sandy loam,0.00635,0,,0
4/21/2012 5:00,2012,4,5,0.5842,0,sandy loam,0.00635,0.001,,0
4/21/2012 6:00,2012,4,6,0.3048,0,sandy loam,0.00635,0.001,,0
4/21/2012 7:00,2012,4,7,0.3556,0,sandy loam,0.00635,0.001,,0
4/21/2012 8:00,2012,4,8,0.1016,0,sandy loam,0.00635,0.004,,0
4/21/2012 9:00,2012,4,9,0.0508,0,sandy loam,0.00635,0.01,,0
4/21/2012 10:00,2012,4,10,0.0254,0,sandy loam,0.00635,0.007,,0
4/21/2012 11:00,2012,4,11,0.1778,0,sandy loam,0.00635,0.003,,0
4/21/2012 12:00,2012,4,12,0.127,0,sandy loam,0.00635,0.006,,0
4/21/2012 13:00,2012,4,13,0.0508,0,sandy loam,0.00635,0.007,,0
4/21/2012 14:00,2012,4,14,0.254,0,sandy loam,0.00635,0.005,,0
4/21/2012 15:00,2012,4,15,0.0508,0,sandy loam,0.00635,0.008,,0
4/21/2012 16:00,2012,4,16,0,0,sandy loam,0.00635,0.009,,0
4/21/2012 17:00,2012,4,17,0,0,sandy loam,0.00635,0.007,,0
4/21/2012 18:00,2012,4,18,0,0,sandy loam,0.00635,0.003,,0
4/21/2012 19:00,2012,4,19,0,0,sandy loam,0.00635,0.001,,0
4/21/2012 20:00,2012,4,20,0,0,sandy loam,0.00635,0.001,,0
4/21/2012 21:00,2012,4,21,0,0,sandy loam,0.00635,0.002,,0
4/21/2012 22:00,2012,4,22,0,0,sandy loam,0.00635,0.002,,0
4/21/2012 23:00,2012,4,23,0,0,sandy loam,0.00635,0.002,,0
4/22/2012 0:00,2012,4,0,0,1.79,sandy loam,0.017991667,0.002,,0
4/22/2012 1:00,2012,4,1,0,0,sandy loam,0.017991667,0.001,,0
4/22/2012 2:00,2012,4,2,0,0,sandy loam,0.017991667,0.002,,0
4/22/2012 3:00,2012,4,3,0,0,sandy loam,0.017991667,0.002,,0
4/22/2012 4:00,2012,4,4,0.1778,0,sandy loam,0.017991667,0.002,,0
4/22/2012 5:00,2012,4,5,0,0,sandy loam,0.017991667,0.001,,1
4/22/2012 6:00,2012,4,6,0,0,sandy loam,0.017991667,0.003,,0
4/22/2012 7:00,2012,4,7,0.0254,0,sandy loam,0.017991667,0.01,,0
4/22/2012 8:00,2012,4,8,0,0,sandy loam,0.017991667,0.028,,0
4/22/2012 9:00,2012,4,9,0,0,sandy loam,0.017991667,0.037,,0
4/22/2012 10:00,2012,4,10,0,0,sandy loam,0.017991667,0.051,,0
4/22/2012 11:00,2012,4,11,0,0,sandy loam,0.017991667,0.051,,0
4/22/2012 12:00,2012,4,12,0.1524,0,sandy loam,0.017991667,0.04,,0
4/22/2012 13:00,2012,4,13,0,0,sandy loam,0.017991667,0.049,,0
4/22/2012 14:00,2012,4,14,0.0508,0,sandy loam,0.017991667,0.037,,0
4/22/2012 15:00,2012,4,15,0,0,sandy loam,0.017991667,0.046,,0
4/22/2012 16:00,2012,4,16,0,0,sandy loam,0.017991667,0.04,,0
4/22/2012 17:00,2012,4,17,0,0,sandy loam,0.017991667,0.029,,0
4/22/2012 18:00,2012,4,18,0,0,sandy loam,0.017991667,0.013,,0
4/22/2012 19:00,2012,4,19,0,0,sandy loam,0.017991667,0.006,,0
4/22/2012 20:00,2012,4,20,0,0,sandy loam,0.017991667,0.003,,0
4/22/2012 21:00,2012,4,21,0,0,sandy loam,0.017991667,0.002,,0
4/22/2012 22:00,2012,4,22,0,0,sandy loam,0.017991667,0,,0
4/22/2012 23:00,2012,4,23,0,0,sandy loam,0.017991667,0,,0
4/23/2012 0:00,2012,4,0,0,0,sandy loam,0.017991667,0,,0
4/23/2012 1:00,2012,4,1,0,0,sandy loam,0.017991667,0,,0
4/23/2012 2:00,2012,4,2,0,0,sandy loam,0.017991667,0,,0
4/23/2012 3:00,2012,4,3,0,0,sandy loam,0.017991667,0,,0
4/23/2012 4:00,2012,4,4,0,0,sandy loam,0.017991667,0,,0
4/23/2012 5:00,2012,4,5,0,0,sandy loam,0.017991667,0.002,,0
4/23/2012 6:00,2012,4,6,0,0,sandy loam,0.017991667,0.005,,0
4/23/2012 7:00,2012,4,7,0,0,sandy loam,0.017991667,0.012,,0
4/23/2012 8:00,2012,4,8,0,0,sandy loam,0.017991667,0.032,,0
4/23/2012 9:00,2012,4,9,0,0,sandy loam,0.017991667,0.047,,0
4/23/2012 10:00,2012,4,10,0,0,sandy loam,0.017991667,0.058,,0
4/23/2012 11:00,2012,4,11,0,0,sandy loam,0.017991667,0.064,,0
4/23/2012 12:00,2012,4,12,0,0,sandy loam,0.017991667,0.065,,0
4/23/2012 13:00,2012,4,13,0,0,sandy loam,0.017991667,0.06,,0
4/23/2012 14:00,2012,4,14,0,0,sandy loam,0.017991667,0.056,,0
4/23/2012 15:00,2012,4,15,0,0,sandy loam,0.017991667,0.05,,0
